=
1ms;1774367586609553869
1ms;1774367586609750378
1ms;1774367586610497208
1ms;1774367586612174134
1ms;1774367586612276887
1ms;1774367586614458417
1ms;1774367586614667317
1ms;1774367586615243848
1ms;1774367586618311147
1ms;1774367586618704644
1ms;1774367586619379349
1ms;1774367586620358758
1ms;1774367586621396406
1ms;1774367586622391063
1ms;1774367586623332189
1ms;1774367586624343884
1ms;1774367586625280780
1ms;1774367586626346859
1ms;1774367586627374117
1ms;1774367586628323944
1ms;1774367586629961877
1ms;1774367586630331321
1ms;1774367586631291875
1ms;1774367586632391254
1ms;1774367586633271845
1ms;1774367586634212871
1ms;1774367586635218845
1ms;1774367586636220775
1ms;1774367586637222076
1ms;1774367586638280970
1ms;1774367586639267412
1ms;1774367586640323513
1ms;1774367586641363742
1ms;1774367586642274908
1ms;1774367586643982447
1ms;1774367586644343234
1ms;1774367586645358570
1ms;1774367586646718978
1ms;1774367586647281819
1ms;1774367586649187554
1ms;1774367586649689677
1ms;1774367586651735189
1ms;1774367586652312212
1ms;1774367586653332428
1ms;1774367586654319814
1ms;1774367586655282969
1ms;1774367586656262875
1ms;1774367586657405945
1ms;1774367586658416496
1ms;1774367586660019254
1ms;1774367586660543205
1ms;1774367586661351976
1ms;1774367586662339588
1ms;1774367586663446600
1ms;1774367586664577026
1ms;1774367586665463648
1ms;1774367586666358924
1ms;1774367586667286464
1ms;1774367586669759430
1ms;1774367586670343651
1ms;1774367586671347505
1ms;1774367586672524244
1ms;1774367586673906077
1ms;1774367586674401677
1ms;1774367586675447928
1ms;1774367586676415955
1ms;1774367586677287695
1ms;1774367586678252704
1ms;1774367586680185194
1ms;1774367586680310838
1ms;1774367586681355278
1ms;1774367586682311536
1ms;1774367586683352721
1ms;1774367586684280310
1ms;1774367586685244645
1ms;1774367586686359197
1ms;1774367586687410380
1ms;1774367586688386127
1ms;1774367586690043293
1ms;1774367586690434639
1ms;1774367586691299585
1ms;1774367586692292303
1ms;1774367586693336776
1ms;1774367586694273788
1ms;1774367586695268142
1ms;1774367586696289172
1ms;1774367586697311981
1ms;1774367586698382272
1ms;1774367586699322659
1ms;1774367586700365947
1ms;1774367586701325745
1ms;1774367586702347783
1ms;1774367586703307184
1ms;1774367586704274312
1ms;1774367586705268698
1ms;1774367586706332107
1ms;1774367586707392914
1ms;1774367586708318468
1ms;1774367586709975825
1ms;1774367586710315824
1ms;1774367586711286265
1ms;1774367586712557166
1ms;1774367586713395527
1ms;1774367586714323672
1ms;1774367586715287083
1ms;1774367586716301850
1ms;1774367586717327372
1ms;1774367586718310353
1ms;1774367586720157890
1ms;1774367586720291682
1ms;1774367586721316816
1ms;1774367586722362219
1ms;1774367586723397394
1ms;1774367586724329147
1ms;1774367586725324378
1ms;1774367586726314917
1ms;1774367586727342837
1ms;1774367586728359381
1ms;1774367586729783948
1ms;1774367586730289190
1ms;1774367586731354559
1ms;1774367586732373054
